bar_id edep
0 258.78570038295146
1 468.81740062721764
2 602.6439007290826
3 1365.0738014512704
4 3492.922303331677
5 5288.400905079421
6 5579.0440050873585
7 2658.08380234861
8 2012.252602264739
9 4806.474005314066
10 8784.205609508876
11 14026.359514527994
12 15825.950416178135
13 14114.000814017649
14 9630.274809279
15 3599.3150035397553
16 11874.573213767795
17 18700.571021622924
18 21889.171924532096
19 21861.55152406369
20 19888.180121269506
21 15707.960416347218
22 9184.442609694574
23 3300.5642035097417
24 19634.449923686472
25 23877.073328685477
26 24490.47582868257
27 23819.336827595904
28 19869.7234229706
29 15025.57241697748
30 8987.700310131928
31 3333.04490356379
32 20530.621625910844
33 24204.306130498484
34 24660.013530319033
35 23698.158327978228
36 19432.523822940508
37 14676.428817139602
38 8889.344110321525
39 3466.195803965542
40 20210.25132632924
41 22539.61022942102
42 23600.662430517943
43 21835.191627394597
44 19206.219423254064
45 13962.167116929655
46 7692.812109329599
47 2199.24070265836
48 19644.99992735796
49 23047.38093175417
50 22897.408830461336
51 19559.826524710723
52 13706.662616835092
53 6315.286107857815
54 1797.8340022898424
55 368.5658005284977
56 17273.302624412576
57 17265.7122238158
58 12738.663616626916
59 6583.371608392881
60 2553.0671034164243
61 1181.0610016271035
62 444.7677006766467
63 176.54940030372603
