This file was gnenerated on 2021-02-01 20:50:38.527117 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0   2874.12
       1   2506.76
       2   1415.53
       3    873.775
       4    554.818
       5    352.329
       6    214.202
       7    139.319
       8  15224.5
       9   9781.06
      10   5434.25
      11   2475.33
      12   1347.26
      13    817.784
      14    443.669
      15    231.372
      16  68784.6
      17  60747.7
      18  30576.9
      19  12644.3
      20   4757
      21   1802.39
      22    789.554
      23    448.975
      24  26675.8
      25  58890.5
      26  83860.3
      27  76763.8
      28  38082.8
      29  10582.4
      30   2570.87
      31    882.269
      32   3239.77
      33   6692.46
      34  14453.8
      35  37652.4
      36  64689.5
      37  63408.8
      38  31481.3
      39   4760.64
      40    561.285
      41    900.68
      42   1287.73
      43   1973.75
      44   3959.83
      45  10325.1
      46  22491.1
      47  14034.2
      48    210.067
      49    223.758
      50    266.046
      51    243.087
      52    390.909
      53    317.324
      54    335.253
      55    141.053
      56     74.1203
      57    114.603
      58     97.0167
      59     76.7861
      60     89.6751
      61    114.517
      62     82.4674
      63     31.4027
