This file was gnenerated on 2021-02-01 21:26:19.725335 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0  15732.8
       1  12202.3
       2   5595.06
       3   2889.18
       4   1236.4
       5    716.21
       6    353.638
       7    176.203
       8  25186.6
       9  28269.6
      10  22920.2
      11  15688.9
      12   6913.86
      13   2247.05
      14    673.87
      15    330.418
      16  26324.4
      17  30563.5
      18  29414.3
      19  27410.1
      20  22347.7
      21  12847.2
      22   5177.91
      23   1012.25
      24  26286.6
      25  29406.3
      26  30045
      27  28651.8
      28  25623.3
      29  18968.4
      30  11013.2
      31   4128.47
      32  19930
      33  27707.7
      34  29633.1
      35  28280.9
      36  24644.9
      37  19092.2
      38  11898.6
      39   4641.13
      40   4908.29
      41  11014.7
      42  18955.9
      43  25284.5
      44  23877.7
      45  17693.5
      46  11343.7
      47   4528.61
      48    820.106
      49   1303.9
      50   2883.8
      51   6145.54
      52  11952
      53  14184
      54  10553.7
      55   4074.42
      56    189.397
      57    208.688
      58    296.973
      59    350.53
      60    649.542
      61   1481.76
      62   3059.1
      63   2187.44
