This file was gnenerated on 2021-02-01 20:41:54.694618 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     68.363
       1     68.9002
       2     67.0712
       3     76.636
       4    122.95
       5     76.2206
       6    101.395
       7    116.522
       8    157.128
       9    158.171
      10    223.932
      11    296.927
      12    362.653
      13    274.541
      14    296.602
      15    241.231
      16   3527.13
      17   7663.33
      18   8888.57
      19   8101.08
      20   5058.16
      21   3437.6
      22   2959.19
      23   2222.91
      24   5725.34
      25  15378
      26  24915.9
      27  32271.5
      28  37253.2
      29  37099.9
      30  32121.9
      31  24415.2
      32   3096.75
      33  10331.3
      34  21424.3
      35  32285.4
      36  41057.3
      37  47137.2
      38  50633
      39  45782.1
      40    393.925
      41    794.711
      42   2013.34
      43   5839.84
      44  11907.3
      45  20303.2
      46  27762.8
      47  29793.2
      48    126.237
      49    220.86
      50    380.847
      51    644.588
      52    917.323
      53   1746.88
      54   3250.8
      55   3497.72
      56     65.2232
      57     82.2589
      58    169.718
      59    184.608
      60    365.683
      61    396.127
      62    601.949
      63    667.931
