This file was gnenerated on 2021-02-01 20:37:32.463027 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0     29.3132
       1     42.4039
       2     46.0577
       3     69.9874
       4     54.106
       5     71.2668
       6    100.625
       7     87.1281
       8     93.7511
       9    108.02
      10    164.107
      11    217.271
      12    230.442
      13    249.63
      14    235.677
      15    215.443
      16    332.999
      17    594.554
      18   1161.77
      19   1081.97
      20   1212.69
      21   1208.25
      22   1026.31
      23   1065.01
      24  11072.3
      25  28911
      26  44109.9
      27  46768
      28  36560.7
      29  23036.4
      30  15306.7
      31   8849.01
      32    548.91
      33   2741.64
      34  12714.6
      35  33462.6
      36  57627.9
      37  74312.1
      38  81364.6
      39  71880.3
      40    229.727
      41    410.252
      42    900.811
      43   2003.98
      44   3992.33
      45   7192
      46  12578.6
      47  18093.7
      48    120.492
      49    226.362
      50    282.169
      51    494.527
      52    742.478
      53    863.871
      54   1334.71
      55   1822.16
      56     59.8954
      57    120.318
      58    169.005
      59    203.211
      60    217.942
      61    332.903
      62    421.707
      63    464.289
