This file was gnenerated on 2021-02-01 19:32:49.777267 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    113.482
       1    159.189
       2    183.895
       3    136.503
       4     83.5759
       5     69.3404
       6     50.3222
       7     52.9966
       8    720.361
       9    605.541
      10    491.195
      11    450.719
      12    300.161
      13    197.607
      14    118.705
      15     85.0635
      16   4799.45
      17   5228.13
      18   3966.49
      19   3384.75
      20   2203.71
      21   1099.43
      22    499.647
      23    209.667
      24  43751.7
      25  47173.5
      26  44442.4
      27  40346.3
      28  32713.4
      29  22903.8
      30  13347.7
      31   4967.47
      32  43158.6
      33  46045.4
      34  44098.7
      35  40398.7
      36  33215.5
      37  22928.6
      38  13505.7
      39   5327.77
      40   4852.9
      41   4835.19
      42   4085.13
      43   2918.78
      44   1943.7
      45   1209.22
      46    745.108
      47    247.051
      48    602.433
      49    541.846
      50    474.994
      51    304.871
      52    222.863
      53    205.718
      54    137.11
      55     83.6468
      56    181.379
      57    200.702
      58    171.516
      59    124.726
      60     99.0456
      61     93.9974
      62    101.82
      63     37.5111
