This file was gnenerated on 2021-02-01 20:04:44.053028 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0  17034.4
       1  22499
       2  24688.3
       3  19520
       4   9913.72
       5   3582.04
       6   1836.71
       7    793.408
       8  17977.6
       9  23435.9
      10  26795.6
      11  27783.6
      12  23682.5
      13  12086.1
      14   3749.33
      15   1103.22
      16  19734.5
      17  25067.7
      18  26142.3
      19  27531.7
      20  28274
      21  23101.5
      22  11639.4
      23   2322.41
      24  22246
      25  27021.7
      26  27693
      27  28727
      28  28048.9
      29  25785.1
      30  17683
      31   5805.02
      32  16614.3
      33  26706.2
      34  29887.9
      35  29705.9
      36  28146
      37  24486.2
      38  18068.3
      39   7092.77
      40   4387.42
      41  14050.1
      42  24634.5
      43  29275.2
      44  26365.7
      45  24426.2
      46  17403.1
      47   7107.14
      48    908.102
      49   2655.54
      50   9355.42
      51  17683.2
      52  19214.7
      53  17823.2
      54  13669.2
      55   6059.97
      56    186.722
      57    415.438
      58    694.974
      59   3303.91
      60   6590.7
      61   6499.29
      62   5688.26
      63   3068.02
