This file was gnenerated on 2021-02-01 19:50:55.136286 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0   1541.29
       1   1258.13
       2    628.114
       3    575.815
       4    293.496
       5    152.007
       6    132.196
       7     87.9804
       8  13702.5
       9  11768.9
      10   7416.35
      11   3761.75
      12   1794.13
      13    837.299
      14    367.848
      15    167.004
      16  25972.4
      17  28763.6
      18  25820.5
      19  20672.3
      20  14574.7
      21   9119.33
      22   4131.92
      23   1341.88
      24  27641.9
      25  29527
      26  28690.6
      27  25055.4
      28  20894.2
      29  15451.8
      30   8808.52
      31   3430.82
      32  25721.6
      33  28784.2
      34  27797.6
      35  25537.3
      36  21360.8
      37  16023.6
      38   9435.23
      39   3494.89
      40   9486.02
      41  14549.5
      42  16608.8
      43  18503
      44  17739.5
      45  13938.2
      46   8664.82
      47   3377.75
      48    918.77
      49   1158.41
      50   1470.06
      51   1764.24
      52   1986.93
      53   2979.42
      54   2626.95
      55   1360.29
      56    178.159
      57    153.72
      58    164.887
      59    138.114
      60    109.272
      61    131.441
      62     69.0929
      63     43.2559
