This file was gnenerated on 2021-02-01 20:44:01.751676 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id        edep
       0    222.172
       1    282.032
       2    179.532
       3    135.401
       4    114.82
       5    108.462
       6     99.6206
       7     38.6739
       8   1888.17
       9   1523.23
      10   1038.64
      11    805.291
      12    488.22
      13    408.834
      14    289.571
      15    101.363
      16  17036.8
      17  17571.4
      18  16211.3
      19  14733.4
      20  11349.1
      21   8325.83
      22   4846.38
      23   1673.59
      24  33548.2
      25  34442.6
      26  33071.2
      27  27913.5
      28  22591
      29  16332.1
      30   9815.72
      31   3553
      32  31922.1
      33  34485.9
      34  34219.4
      35  28322.2
      36  21406.9
      37  16875.1
      38   9976.02
      39   3355.61
      40  16384.8
      41  18148.5
      42  16140.7
      43  13638.7
      44  11353.3
      45   8448.18
      46   4691.38
      47   1777.76
      48   1531.97
      49   1657.78
      50   1076.05
      51    929.518
      52    585.195
      53    353.424
      54    180.084
      55     83.4075
      56    201.581
      57    321.899
      58    181.792
      59    167.697
      60    139.046
      61    136.183
      62     90.2556
      63     49.4799
