This file was gnenerated on 2021-02-01 21:29:04.526750 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id      edep
       0  10759.1
       1  13032.3
       2  14199.6
       3  13815.8
       4  14626.9
       5  14978.4
       6  17660.5
       7  10684
       8  13879.3
       9  16993.3
      10  16996
      11  18178.1
      12  17274.2
      13  17343.2
      14  18893.7
      15  11849.1
      16  15677
      17  19819.7
      18  20098.5
      19  20937.1
      20  19593.2
      21  18335.9
      22  18796
      23  12567
      24  17059.4
      25  22282.8
      26  23352.1
      27  23102
      28  22403.3
      29  20132.4
      30  18316.6
      31  12570.9
      32  17986.4
      33  23790.3
      34  23033.1
      35  23707.1
      36  22639.3
      37  21028.9
      38  17863.3
      39  11579.8
      40  15513.7
      41  19613
      42  19828.4
      43  18754.3
      44  18344.3
      45  20148.1
      46  17264.6
      47  10631.7
      48   9516.15
      49  12706.9
      50  12629.8
      51  12167.1
      52  11588.2
      53  13195.4
      54  12593.2
      55   8087.55
      56   2386.57
      57   4342.08
      58   4016.74
      59   3748.43
      60   3771
      61   4425.07
      62   4488.64
      63   3301.1
