This file was gnenerated on 2021-02-01 21:00:14.496432 by Grant Finneman. This contains the extracted data from the Gate simulations
The edep for each bar was summed up and printed to this file. The only math operation done has been addition.

  bar_id       edep
       0    214.383
       1    249.629
       2    249.989
       3    318.307
       4    699.884
       5   1129.08
       6   2753.78
       7   2099.2
       8    618.267
       9   1427.64
      10   2491.74
      11   6067.99
      12  10566
      13  13463.4
      14  10510.1
      15   3656.59
      16   4350.84
      17  10614.2
      18  17155.6
      19  22936.1
      20  22403.2
      21  17481.5
      22  11501.8
      23   4233.05
      24  19275.9
      25  26370.1
      26  28328.5
      27  27827.8
      28  24257.4
      29  19412
      30  12609.1
      31   4657.86
      32  25538.9
      33  30889.2
      34  31626.4
      35  29519
      36  24620.7
      37  19341.9
      38  11583.3
      39   3920.68
      40  27383.5
      41  32208.8
      42  31346.3
      43  28518.6
      44  22191.3
      45  12990.1
      46   5087.09
      47    946.263
      48  25976.7
      49  28176.8
      50  24779.8
      51  15207.2
      52   6960.67
      53   2176.66
      54    642.853
      55    247.73
      56  15532.6
      57  12160
      58   5945.12
      59   2601.2
      60   1117.07
      61    676.181
      62    331.765
      63    198.757
